stk.v.8.0

BEGIN Ephemeris

NumberofEphemerisPoints	1200
ScenarioEpoch			20 Oct 2014 13:21:15.0000
InterpolationMethod		Lagrange
InterpolationOrder		5
DistanceUnit				Meters
CentralBody				Target
CoordinateSystem		CW
CoordianteSystemEpoch	20 Oct 2014 13:21:15.0000

EphemerisTimePosVel

4707.047540	11.856538	23.483518	12.185994	-0.005698	-0.026390	-0.006448
4734.065054	11.696363	22.772116	12.005683	-0.006107	-0.026039	-0.006841
4761.082569	11.525150	22.070549	11.814802	-0.006511	-0.025665	-0.007227
4788.100083	11.343052	21.379465	11.613520	-0.006909	-0.025267	-0.007607
4815.117598	11.150226	20.699508	11.402012	-0.007302	-0.024845	-0.007981
4842.135113	10.946845	20.031308	11.180467	-0.007687	-0.024400	-0.008347
4869.152627	10.733086	19.375487	10.949078	-0.008066	-0.023933	-0.008706
4896.170142	10.509137	18.732655	10.708049	-0.008438	-0.023443	-0.009057
4923.187656	10.275197	18.103410	10.457593	-0.008803	-0.022931	-0.009401
4950.205171	10.031470	17.488341	10.197930	-0.009160	-0.022398	-0.009736
4977.222686	9.778172	16.888020	9.929288	-0.009508	-0.021844	-0.010063
5004.240200	9.515525	16.303010	9.651905	-0.009848	-0.021270	-0.010380
5031.257715	9.243761	15.733859	9.366023	-0.010180	-0.020676	-0.010689
5058.275229	8.963119	15.181101	9.071896	-0.010503	-0.020062	-0.010988
5085.292744	8.673845	14.645254	8.769782	-0.010816	-0.019429	-0.011277
5112.310259	8.376196	14.126825	8.459947	-0.011120	-0.018778	-0.011557
5139.327773	8.070432	13.626302	8.142664	-0.011414	-0.018109	-0.011826
5166.345288	7.756824	13.144159	7.818212	-0.011698	-0.017424	-0.012085
5193.362802	7.435646	12.680853	7.486877	-0.011972	-0.016721	-0.012334
5220.380317	7.107182	12.236825	7.148950	-0.012235	-0.016003	-0.012571
5247.397832	6.771721	11.812499	6.804729	-0.012488	-0.015269	-0.012797
5274.415346	6.429559	11.408282	6.454517	-0.012729	-0.014521	-0.013013
5301.432861	6.080996	11.024562	6.098623	-0.012959	-0.013759	-0.013216
5328.450375	5.726339	10.661709	5.737359	-0.013178	-0.012983	-0.013408
5355.467890	5.365902	10.320078	5.371044	-0.013385	-0.012195	-0.013589
5382.485405	5.000000	10.000000	5.000000	-0.013581	-0.011394	-0.013757
5409.502919	5.000000	10.000000	5.000000	-0.000963	-0.010717	-0.001047
5436.520434	4.971836	9.709991	4.969401	-0.001112	-0.010656	-0.001208
5463.537948	4.939644	9.421772	4.934426	-0.001260	-0.010585	-0.001369
5490.555463	4.903454	9.135583	4.895108	-0.001407	-0.010506	-0.001529
5517.572977	4.863298	8.851660	4.851479	-0.001553	-0.010418	-0.001687
5544.590492	4.819210	8.570236	4.803580	-0.001697	-0.010322	-0.001843
5571.608007	4.771229	8.291545	4.751451	-0.001839	-0.010217	-0.001998
5598.625521	4.719398	8.015815	4.695139	-0.001980	-0.010104	-0.002152
5625.643036	4.663762	7.743275	4.634693	-0.002120	-0.009982	-0.002303
5652.660550	4.604371	7.474148	4.570167	-0.002257	-0.009852	-0.002452
5679.678065	4.541276	7.208656	4.501617	-0.002393	-0.009714	-0.002600
5706.695580	4.474533	6.947016	4.429104	-0.002526	-0.009568	-0.002744
5733.713094	4.404201	6.689445	4.352692	-0.002657	-0.009414	-0.002887
5760.730609	4.330342	6.436152	4.272447	-0.002786	-0.009253	-0.003027
5787.748123	4.253020	6.187346	4.188441	-0.002912	-0.009084	-0.003164
5814.765638	4.172305	5.943229	4.100748	-0.003036	-0.008907	-0.003299
5841.783153	4.088266	5.704002	4.009444	-0.003157	-0.008724	-0.003430
5868.800667	4.000979	5.469858	3.914610	-0.003276	-0.008533	-0.003559
5895.818182	3.910519	5.240989	3.816329	-0.003391	-0.008335	-0.003684
5922.835696	3.816966	5.017581	3.714689	-0.003504	-0.008130	-0.003806
5949.853211	3.720404	4.799814	3.609778	-0.003613	-0.007919	-0.003925
5976.870726	3.620916	4.587865	3.501689	-0.003719	-0.007701	-0.004041
6003.888240	3.518591	4.381905	3.390517	-0.003822	-0.007478	-0.004153
6030.905755	3.413518	4.182100	3.276360	-0.003922	-0.007248	-0.004261
6057.923269	3.305790	3.988609	3.159319	-0.004018	-0.007012	-0.004365
6084.940784	3.195502	3.801588	3.039496	-0.004110	-0.006771	-0.004466
6111.958299	3.082750	3.621186	2.916997	-0.004199	-0.006524	-0.004562
6138.975813	2.967635	3.447546	2.791930	-0.004285	-0.006273	-0.004655
6165.993328	2.850258	3.280804	2.664405	-0.004366	-0.006016	-0.004743
6193.010842	2.730722	3.121094	2.534534	-0.004444	-0.005755	-0.004828
6220.028357	2.609131	2.968538	2.402432	-0.004517	-0.005489	-0.004908
6247.045872	2.485594	2.823257	2.268214	-0.004587	-0.005218	-0.004984
6274.063386	2.360219	2.685363	2.132000	-0.004653	-0.004944	-0.005055
6301.080901	2.233116	2.554960	1.993909	-0.004714	-0.004666	-0.005122
6328.098415	2.104397	2.432149	1.854062	-0.004772	-0.004385	-0.005184
6355.115930	1.974176	2.317022	1.712583	-0.004825	-0.004100	-0.005242
6382.133445	1.842567	2.209665	1.569596	-0.004874	-0.003812	-0.005296
6409.150959	1.709686	2.110157	1.425227	-0.004919	-0.003522	-0.005344
6436.168474	1.575650	2.018569	1.279603	-0.004959	-0.003228	-0.005388
6463.185988	1.440578	1.934967	1.132853	-0.004995	-0.002933	-0.005427
6490.203503	1.304587	1.859409	0.985105	-0.005027	-0.002636	-0.005462
6517.221018	1.167798	1.791946	0.836490	-0.005054	-0.002336	-0.005491
6544.238532	1.030331	1.732621	0.687139	-0.005077	-0.002036	-0.005516
6571.256047	0.892307	1.681472	0.537182	-0.005095	-0.001734	-0.005536
6598.273561	0.753848	1.638527	0.386753	-0.005109	-0.001431	-0.005551
6625.291076	0.615076	1.603809	0.235983	-0.005118	-0.001128	-0.005561
6652.308590	0.476112	1.577333	0.085006	-0.005123	-0.000824	-0.005566
6679.326105	0.337080	1.559106	-0.066047	-0.005123	-0.000520	-0.005566
6706.343620	0.198101	1.549129	-0.217041	-0.005119	-0.000216	-0.005562
6733.361134	0.059298	1.547395	-0.367844	-0.005110	0.000088	-0.005552
6760.378649	-0.079207	1.553891	-0.518323	-0.005097	0.000391	-0.005538
6787.396163	-0.217293	1.568594	-0.668346	-0.005079	0.000693	-0.005519
6814.413678	-0.354836	1.591477	-0.817781	-0.005057	0.000994	-0.005494
6841.431193	-0.491717	1.622503	-0.966495	-0.005031	0.001293	-0.005466
6868.448707	-0.627814	1.661630	-1.114359	-0.005000	0.001591	-0.005432
6895.466222	-0.763009	1.708807	-1.261242	-0.004964	0.001886	-0.005393
6922.483736	-0.897181	1.763978	-1.407014	-0.004924	0.002180	-0.005350
6949.501251	-1.030213	1.827078	-1.551547	-0.004880	0.002471	-0.005302
6976.518766	-1.161988	1.898036	-1.694715	-0.004832	0.002759	-0.005249
7003.536280	-1.292390	1.976775	-1.836390	-0.004779	0.003044	-0.005192
7030.553795	-1.421304	2.063208	-1.976448	-0.004722	0.003326	-0.005130
7057.571309	-1.548616	2.157245	-2.114767	-0.004661	0.003604	-0.005064
7084.588824	-1.674214	2.258787	-2.251224	-0.004596	0.003879	-0.004993
7111.606339	-1.797988	2.367730	-2.385698	-0.004526	0.004150	-0.004918
7138.623853	-1.919828	2.483960	-2.518072	-0.004453	0.004416	-0.004838
7165.641368	-2.039628	2.607362	-2.648230	-0.004376	0.004678	-0.004754
7192.658882	-2.157283	2.737810	-2.776056	-0.004295	0.004936	-0.004666
7219.676397	-2.272687	2.875174	-2.901437	-0.004210	0.005188	-0.004574
7246.693912	-2.385741	3.019317	-3.024264	-0.004122	0.005435	-0.004478
7273.711426	-2.496343	3.170098	-3.144429	-0.004030	0.005677	-0.004378
7300.728941	-2.604398	3.327367	-3.261825	-0.003934	0.005913	-0.004274
7327.746455	-2.709809	3.490970	-3.376350	-0.003835	0.006144	-0.004166
7354.763970	-2.812484	3.660749	-3.487902	-0.003732	0.006368	-0.004055
7381.781485	-2.912333	3.836538	-3.596383	-0.003626	0.006587	-0.003940
7408.798999	-3.009268	4.018166	-3.701698	-0.003517	0.006799	-0.003822
7435.816514	-3.103202	4.205458	-3.803754	-0.003405	0.007004	-0.003700
7462.834028	-3.194055	4.398234	-3.902461	-0.003290	0.007203	-0.003575
7489.851543	-3.281745	4.596308	-3.997732	-0.003172	0.007395	-0.003447
7516.869058	-3.366196	4.799490	-4.089483	-0.003052	0.007579	-0.003315
7543.886572	-3.447332	5.007586	-4.177634	-0.002928	0.007757	-0.003181
7570.904087	-3.525083	5.220397	-4.262108	-0.002802	0.007927	-0.003044
7597.921601	-3.599381	5.437720	-4.342828	-0.002674	0.008089	-0.002905
7624.939116	-3.670159	5.659348	-4.419725	-0.002543	0.008244	-0.002763
7651.956631	-3.737356	5.885071	-4.492732	-0.002410	0.008391	-0.002618
7678.974145	-3.800912	6.114673	-4.561782	-0.002274	0.008530	-0.002471
7705.991660	-3.860771	6.347938	-4.626816	-0.002137	0.008661	-0.002322
7733.009174	-3.916881	6.584645	-4.687777	-0.001998	0.008784	-0.002171
7760.026689	-3.969192	6.824568	-4.744611	-0.001857	0.008898	-0.002018
7787.044204	-4.017658	7.067483	-4.797268	-0.001715	0.009004	-0.001863
7814.061718	-4.062237	7.313158	-4.845700	-0.001571	0.009102	-0.001706
7841.079233	-4.102889	7.561363	-4.889867	-0.001425	0.009191	-0.001549
7868.096747	-4.139579	7.811863	-4.929729	-0.001279	0.009271	-0.001389
7895.114262	-4.172274	8.064421	-4.965250	-0.001131	0.009342	-0.001229
7922.131776	-4.200945	8.318801	-4.996400	-0.000982	0.009405	-0.001067
7949.149291	-4.225568	8.574763	-5.023151	-0.000833	0.009459	-0.000904
7976.166806	-4.246119	8.832064	-5.045480	-0.000682	0.009504	-0.000741
8003.184320	-4.262583	9.090465	-5.063366	-0.000531	0.009540	-0.000577
8030.201835	-4.274943	9.349720	-5.076795	-0.000380	0.009567	-0.000413
8057.219349	-4.283189	9.609588	-5.085754	-0.000228	0.009585	-0.000248
8084.236864	-4.287314	9.869822	-5.090236	-0.000076	0.009594	-0.000083
8111.254379	-4.287314	10.130178	-5.090236	0.000076	0.009594	0.000083
8138.271893	-4.283189	10.390413	-5.085754	0.000228	0.009585	0.000248
8165.289408	-4.274943	10.650280	-5.076795	0.000380	0.009567	0.000413
8192.306922	-4.262583	10.909535	-5.063366	0.000531	0.009540	0.000577
8219.324437	-4.246119	11.167936	-5.045480	0.000682	0.009504	0.000741
8246.341952	-4.225568	11.425237	-5.023151	0.000833	0.009459	0.000904
8273.359466	-4.200945	11.681199	-4.996400	0.000982	0.009405	0.001067
8300.376981	-4.172274	11.935579	-4.965250	0.001131	0.009342	0.001229
8327.394495	-4.139579	12.188137	-4.929729	0.001279	0.009271	0.001389
8354.412010	-4.102889	12.438637	-4.889867	0.001425	0.009191	0.001549
8381.429525	-4.062237	12.686842	-4.845700	0.001571	0.009102	0.001706
8408.447039	-4.017658	12.932517	-4.797267	0.001715	0.009004	0.001863
8435.464554	-3.969192	13.175432	-4.744611	0.001857	0.008898	0.002018
8462.482068	-3.916881	13.415355	-4.687777	0.001998	0.008784	0.002171
8489.499583	-3.860771	13.652062	-4.626816	0.002137	0.008661	0.002322
8516.517098	-3.800912	13.885327	-4.561782	0.002274	0.008530	0.002471
8543.534612	-3.737356	14.114929	-4.492732	0.002410	0.008391	0.002618
8570.552127	-3.670159	14.340652	-4.419725	0.002543	0.008244	0.002763
8597.569641	-3.599381	14.562280	-4.342828	0.002674	0.008089	0.002905
8624.587156	-3.525083	14.779603	-4.262108	0.002802	0.007927	0.003044
8651.604671	-3.447332	14.992414	-4.177634	0.002928	0.007757	0.003181
8678.622185	-3.366196	15.200510	-4.089483	0.003052	0.007579	0.003315
8705.639700	-3.281745	15.403692	-3.997732	0.003172	0.007395	0.003447
8732.657214	-3.194055	15.601766	-3.902461	0.003290	0.007203	0.003575
8759.674729	-3.103202	15.794542	-3.803754	0.003405	0.007004	0.003700
8786.692244	-3.009268	15.981834	-3.701698	0.003517	0.006799	0.003822
8813.709758	-2.912333	16.163462	-3.596383	0.003626	0.006587	0.003940
8840.727273	-2.812484	16.339251	-3.487902	0.003732	0.006368	0.004055
8867.744787	-2.709809	16.509030	-3.376350	0.003835	0.006144	0.004166
8894.762302	-2.604398	16.672633	-3.261825	0.003934	0.005913	0.004274
8921.779817	-2.496343	16.829902	-3.144429	0.004030	0.005677	0.004378
8948.797331	-2.385740	16.980683	-3.024264	0.004122	0.005435	0.004478
8975.814846	-2.272687	17.124826	-2.901437	0.004210	0.005188	0.004574
9002.832360	-2.157283	17.262190	-2.776055	0.004295	0.004936	0.004666
9029.849875	-2.039628	17.392638	-2.648230	0.004376	0.004678	0.004754
9056.867389	-1.919828	17.516040	-2.518072	0.004453	0.004416	0.004838
9083.884904	-1.797988	17.632271	-2.385698	0.004526	0.004150	0.004918
9110.902419	-1.674214	17.741213	-2.251224	0.004596	0.003879	0.004993
9137.919933	-1.548615	17.842755	-2.114767	0.004661	0.003604	0.005064
9164.937448	-1.421304	17.936792	-1.976448	0.004722	0.003326	0.005130
9191.954962	-1.292390	18.023225	-1.836390	0.004779	0.003044	0.005192
9218.972477	-1.161988	18.101964	-1.694714	0.004832	0.002759	0.005249
9245.989992	-1.030213	18.172922	-1.551547	0.004880	0.002471	0.005302
9273.007506	-0.897181	18.236022	-1.407014	0.004924	0.002180	0.005350
9300.025021	-0.763009	18.291193	-1.261242	0.004964	0.001886	0.005393
9327.042535	-0.627814	18.338370	-1.114359	0.005000	0.001591	0.005432
9354.060050	-0.491717	18.377497	-0.966495	0.005031	0.001293	0.005466
9381.077565	-0.354836	18.408523	-0.817781	0.005057	0.000994	0.005494
9408.095079	-0.217292	18.431406	-0.668346	0.005079	0.000693	0.005519
